log_money_spent_flight,log_money_spent_hotel,log_avg_days_booking_to_trip
7.427441531180325,6.727551478159183,2.1972245773362196
8.01803259918075,7.595889917718538,2.1972245773362196
7.272398392570047,4.919980925828125,1.9459101490553132
6.478048706500939,7.998671361015776,1.791759469228055
7.671873373412661,6.9930151229329605,1.9459101490553132
6.127523991515078,0.0,2.3978952727983707
0.0,0.0,0.0
8.153953892019942,8.197814032221203,2.639057329615259
0.0,7.6708948313621175,2.70805020110221
0.0,0.0,0.0
5.599902344168809,6.360956994757329,2.1972245773362196
0.0,8.178919332848396,1.3862943611198906
6.760993897586733,7.882314918980268,2.1972245773362196
7.816981113134171,8.50914085822541,2.1972245773362196
6.614323374549749,7.544861068658458,1.9459101490553132
7.780512008832564,6.871091294610546,2.1972245773362196
8.146593170634153,7.480992162869525,2.0794415416798357
7.141324295779929,6.810142450115136,2.3978952727983707
9.347115248814157,8.108021221376747,2.0794415416798357
7.695757990554761,7.325807502595773,2.1972245773362196
6.619539730924212,7.062191632286556,2.0794415416798357
0.0,7.994632311431825,1.6094379124341003
8.60392119492606,7.937017489515453,2.3978952727983707
7.140690732758816,6.849066282633458,2.1972245773362196
7.416919523421462,8.780326390946605,1.9459101490553132
6.884281922796495,5.91350300563827,2.1972245773362196
7.890619959105933,6.7661917146603505,2.0794415416798357
7.464452526404184,7.182352111885263,2.3978952727983707
7.133535351617477,8.016317898503415,2.0794415416798357
7.924615065777988,7.96311205897929,1.9459101490553132
7.512781376146903,6.884486652042782,2.1972245773362196
7.606437115040557,6.271366432240801,2.772588722239781
7.925157512224704,7.772752716468742,1.9459101490553132
9.221428668961604,7.8928255262511176,2.1972245773362196
7.689279570159496,8.697345730925353,2.1972245773362196
8.080918298914543,7.669028288589683,2.4849066497880004
7.520776415062797,7.351799869057777,5.0689042022202315
6.797047156997715,7.771067086065406,2.1972245773362196
8.250646191494415,7.208600337960199,1.9459101490553132
7.309814593955469,7.860185057472165,1.9459101490553132
0.0,8.066835314417336,1.3862943611198906
6.846411648741085,7.118826249062078,2.302585092994046
7.166883544015857,7.180069874302796,1.9459101490553132
8.05772585992539,7.099201743553092,2.0794415416798357
6.818049365897644,8.439663988907,2.302585092994046
7.054017785960389,6.137727054086234,2.3978952727983707
9.000865477489667,9.423692139867917,1.9459101490553132
6.9708239704491195,7.00033446027523,2.302585092994046
7.575584651557793,5.659482215759621,2.1972245773362196
5.937800022522289,7.430707082545968,2.1972245773362196
9.513787520006346,8.664888796288963,2.4849066497880004
9.504248025222156,8.19891444498699,2.302585092994046
6.768837979795468,6.558197802812269,2.0794415416798357
7.659407188914646,7.866722285136729,2.3978952727983707
5.6910349018336985,5.910796644040527,2.302585092994046
8.236870637814844,6.778898656857133,1.9459101490553132
8.50899971638771,7.936731632299185,2.1972245773362196
6.725033642166843,8.008265764933327,2.0794415416798357
7.945980417635152,7.906178840394815,1.791759469228055
8.439361371262082,6.169610732491456,1.9459101490553132
7.889646467940241,7.9420068084898565,1.9459101490553132
7.086152478883935,7.427144133408616,2.0794415416798357
7.258552985747993,7.5839088831655115,2.0794415416798357
7.20874836549359,6.555499129205115,1.9459101490553132
6.995124925119044,5.0689042022202315,2.3978952727983707
7.901710508212769,8.063724110009591,2.1972245773362196
12.754278443542551,7.59488438721652,4.406719247264253
8.581837956909677,8.183118079394745,2.302585092994046
0.0,0.0,0.0
7.205783643488062,7.494875054896553,2.0794415416798357
0.0,9.283683766200392,2.1972245773362196
6.669117306709278,7.560080465021827,2.772588722239781
7.483806687665835,7.753194269884341,1.791759469228055
0.0,0.0,0.0
8.069154555749012,7.3003377612592875,2.302585092994046
7.877890049328403,6.495265555937008,2.302585092994046
0.0,6.872024469026338,1.3862943611198906
7.2850266527195195,5.5254529391317835,2.70805020110221
5.6798312538336875,6.471418507206885,2.302585092994046
8.46705712192244,7.696667081526462,2.1972245773362196
7.234105027074757,6.415096959171596,2.1972245773362196
7.229113877793302,8.337827262447915,2.302585092994046
0.0,6.5722825426940075,2.302585092994046
6.627379781712794,6.625392368007956,2.1972245773362196
6.51426814763338,7.192633424101183,2.0794415416798357
6.123807734095696,7.305860032684009,2.302585092994046
7.790820092957665,7.649216319820633,2.302585092994046
8.787830829258759,6.880486851827944,2.0794415416798357
7.696939647739025,6.028760331851679,2.0794415416798357
0.0,0.0,0.0
7.077160443842865,0.0,1.9459101490553132
6.93896320610633,7.427738840532894,2.302585092994046
7.858022226411223,7.212663132098987,2.0794415416798357
9.50612453368094,8.260492856573185,2.0794415416798357
8.125305491721761,7.60120241455108,2.1972245773362196
4.703203926259457,7.828834527588089,1.9459101490553132
0.0,8.27410200229233,1.6094379124341003
5.271973391208435,3.8066624897703196,2.3978952727983707
7.692067697294174,7.422971251049421,2.0794415416798357
4.6709579265260945,6.907755278982137,2.302585092994046
7.382684258750366,7.199678345691172,2.1972245773362196
8.545022343334914,5.771441123130016,2.0794415416798357
0.0,7.522400231387125,2.1972245773362196
7.0762314289540384,7.180069874302796,2.3978952727983707
6.632133521022722,6.642486801367256,2.302585092994046
6.243001172923409,6.964135612418245,2.302585092994046
8.354203562921775,7.953880578636525,2.1972245773362196
6.997504571125745,6.231071824452857,2.0794415416798357
7.684875893318261,6.259581464064923,2.1972245773362196
8.127197807711765,7.484368643286131,2.1972245773362196
7.61218853155905,7.142036574706803,2.302585092994046
8.656520256637336,8.162402186036028,2.302585092994046
8.81928100117562,7.315883504509785,2.1972245773362196
0.0,6.114787763139981,1.9459101490553132
5.279644101282416,7.224753405767971,2.3978952727983707
7.008414762081315,8.137688184977605,1.9459101490553132
6.8748187787358725,7.3053898079751125,2.1972245773362196
7.849518806829323,6.776735016543733,2.0794415416798357
0.0,0.0,0.0
8.323147170925724,7.978996370854115,2.0794415416798357
7.3757569055572,4.439115601658009,2.3978952727983707
7.117692002809065,7.6984827878809465,2.1972245773362196
6.949472872334005,5.1647859739235145,1.9459101490553132
7.587310506022615,7.302226845615436,1.9459101490553132
6.995308175989998,6.569481420414296,2.4849066497880004
7.375569012154837,0.0,2.302585092994046
6.508918157164194,7.496097345175956,2.1972245773362196
5.846149715943123,8.23403420769204,1.9459101490553132
8.115789823262745,8.150179269682326,1.9459101490553132
7.323698631377929,4.454347296253507,2.1972245773362196
9.007232263991652,7.309212365692763,2.302585092994046
0.0,6.7464121285733745,2.3978952727983707
7.265709404419249,5.14166355650266,2.0794415416798357
8.926690160637772,7.80710329012598,2.0794415416798357
6.024415647247668,6.364750756851911,2.302585092994046
7.9410109341722395,6.539007753809136,2.0794415416798357
8.415359781534567,7.390613433664074,2.5649493574615367
8.558335134747413,7.665284718471351,2.0794415416798357
8.436416881388949,4.465908118654584,4.852030263919617
6.84587987526405,6.09807428216624,1.9459101490553132
7.562785137428954,7.276002999273485,1.9459101490553132
7.916771033838491,6.934397209928558,2.3978952727983707
8.19450550976564,7.663971151009065,2.0794415416798357
6.162050847683516,8.59062950948942,2.0794415416798357
7.9203738544832705,6.382154369633992,1.9459101490553132
7.912240021592209,6.6240652277998935,1.9459101490553132
7.4790172715519585,6.269096283706261,2.0794415416798357
6.19644412779452,6.129050210060545,2.0794415416798357
8.770594329891145,5.806940566758827,2.1972245773362196
5.923720895021463,7.10085190894405,2.1972245773362196
5.687653092726317,6.411818267709897,2.302585092994046
9.703327837612294,7.632885505395133,2.0794415416798357
6.960252847939891,6.322565239927284,1.791759469228055
0.0,8.462314529906248,1.9459101490553132
8.020434824861683,7.427738840532894,2.4849066497880004
7.985075832182624,7.571473648851271,2.1972245773362196
7.858292836251476,6.814542897259958,2.1972245773362196
7.646879145782107,7.724004656676065,2.0794415416798357
7.968250245537119,7.465655310134056,2.0794415416798357
0.0,0.0,0.0
8.430567194703544,7.8826922062890254,2.0794415416798357
7.662279739216986,8.774003600200931,2.0794415416798357
6.56751595579168,7.628614898108618,2.302585092994046
8.193704305153153,6.52649485957079,2.302585092994046
9.33799452742783,5.8998973535824915,4.2626798770413155
0.0,0.0,0.0
6.264920912295781,7.541683099882111,2.3978952727983707
7.157190164250415,0.0,2.302585092994046
7.626959993861372,8.344029572407049,2.5649493574615367
6.528396417958452,6.608000625296087,2.4849066497880004
8.061392225168968,7.932039058359485,2.0794415416798357
7.86790977450268,6.71901315438526,1.9459101490553132
7.291724326745415,0.0,1.791759469228055
9.3913443945363,8.011355109161286,2.302585092994046
6.900126251817646,7.098375638590786,2.302585092994046
7.602700841483462,7.10085190894405,1.9459101490553132
9.93845403696958,8.350666240520924,2.3978952727983707
7.332630780610125,6.804614520062624,2.302585092994046
6.870780042857242,6.690842277418564,2.639057329615259
9.980948468713908,7.433666540166168,3.9512437185814275
6.5457806019485005,6.118097198041348,2.1972245773362196
7.394493107219038,6.953684210870537,2.302585092994046
6.666956792429207,5.771441123130016,1.9459101490553132
7.292337176173877,8.101677747454572,2.0794415416798357
7.422134580947425,7.926530394408617,2.0794415416798357
0.0,0.0,0.0
6.6787194019630896,7.949091499830517,1.9459101490553132
5.35517017814082,7.7752758464868625,2.1972245773362196
0.0,0.0,0.0
7.274063671889108,6.054439346269371,1.791759469228055
7.334720918536304,8.386400901166214,2.302585092994046
7.851583353849381,6.257284372702628,2.0794415416798357
7.891143754388787,6.129050210060545,2.0794415416798357
10.1642389786172,8.736649954872451,2.0794415416798357
7.474999042652927,7.00397413672268,2.1972245773362196
7.931679940349449,7.0825485693553,2.1972245773362196
6.511002111475994,6.822959627277421,2.8903717578961645
6.053264948013429,7.69484807238461,2.4849066497880004
6.934494576171758,8.275376374836407,2.1972245773362196
7.470224135899966,8.407512245012828,2.302585092994046
7.746170952133326,7.012835755432644,2.0794415416798357
5.999680701879322,6.9874902470009905,2.0794415416798357
8.550627967502475,7.56164174558878,2.302585092994046
7.45054457795352,4.727387818712341,2.0794415416798357
7.946299041184127,6.29156913955832,2.3978952727983707
6.889489470175245,0.0,2.302585092994046
5.335613151291733,4.979488565099419,2.1972245773362196
7.355704998696456,7.2079339427632005,2.302585092994046
7.51529010346616,8.635687085464026,2.0794415416798357
6.911747300251674,6.100318952020064,2.0794415416798357
8.907774753684482,8.106514516255185,2.4849066497880004
5.538907831465967,6.398594934535208,1.9459101490553132
7.147244508832433,7.81762544305337,1.9459101490553132
7.4091970114377865,7.232010331664759,2.0794415416798357
7.216562633048866,5.808142489980444,2.302585092994046
0.0,8.720950028930258,2.1972245773362196
7.912240021592209,7.111512116496157,2.0794415416798357
8.274331509235925,8.595079730073309,2.4849066497880004
4.6568134191399295,6.278521424165844,1.791759469228055
7.130818827096176,7.117205503164344,2.0794415416798357
7.434198313643204,7.640123172695364,2.0794415416798357
8.720248314597098,8.355379895253634,2.302585092994046
6.69999282970623,6.919683849847411,2.1972245773362196
0.0,6.266441247062209,2.70805020110221
7.663219765606944,7.684783943522785,2.0794415416798357
7.901266277649805,8.08394570229562,2.0794415416798357
0.0,8.956918009276043,2.3978952727983707
6.964230125910116,7.1785454837637,2.0794415416798357
11.546316719799952,8.57130251706327,3.8712010109078907
0.0,0.0,0.0
7.032889009738903,6.60934924316738,2.0794415416798357
7.908717986913491,6.752153546887564,2.302585092994046
7.740533958627276,7.538707855948965,2.302585092994046
8.783993754788131,6.464744054800002,2.1972245773362196
5.786283696167945,7.1308988302963465,2.5649493574615367
7.463133529797187,7.873217054862741,2.0794415416798357
7.590448001638223,6.451575656329472,2.0794415416798357
7.618889714556469,6.852242569051878,2.0794415416798357
8.200535346727882,7.491087593534876,2.1972245773362196
7.84986969086575,7.823645930834952,1.9459101490553132
0.0,7.337587743538596,1.6094379124341003
0.0,0.0,0.0
7.633466450415345,6.570882962339584,2.3978952727983707
8.483532989923603,7.714409700335677,2.0794415416798357
4.553876891600541,6.559615237493242,2.3978952727983707
8.07346531118274,7.64826303090192,2.0794415416798357
5.9441108507245115,7.734996194022781,2.639057329615259
8.181216831827683,7.370230641807081,2.302585092994046
8.049714372153613,6.250747145038065,1.9459101490553132
7.765569081097317,6.143756357450241,2.0794415416798357
6.2197946251094915,8.210070026306752,2.1972245773362196
5.967427969279741,7.3938782901077555,2.1972245773362196
0.0,4.574710978503383,2.772588722239781
8.218975817049074,8.074649075066652,2.3978952727983707
7.332957652773334,6.931471805599453,2.0794415416798357
8.431700660395878,7.370860166536716,2.0794415416798357
0.0,5.645446897643238,2.5649493574615367
0.0,0.0,0.0
6.628966873700476,8.021912778985708,2.302585092994046
6.019809020117124,6.042632833682381,4.770684624465665
7.342455512358637,7.091742115095153,2.3978952727983707
8.03686444109225,7.945555428253489,3.912023005428146
7.61253454377179,7.393263094763838,1.9459101490553132
7.221762776601467,6.674561391814426,2.302585092994046
8.147635621646492,8.122608674404285,2.1972245773362196
7.765781102724317,7.102499355774649,2.0794415416798357
8.831551274077942,7.020190708311925,2.302585092994046
8.549137495598742,7.397929115017256,4.0943445622221
6.955783247992719,6.297109319933935,2.0794415416798357
7.945697111450099,8.022568946988255,2.1972245773362196
7.722234744709607,6.952728644624869,2.3978952727983707
5.0466457316192885,0.0,2.0794415416798357
8.961648216815597,8.514790306799927,2.3978952727983707
0.0,0.0,0.0
4.855150391255861,8.019612794400267,2.3978952727983707
0.0,0.0,0.0
8.08834686047016,7.310550158534422,1.9459101490553132
9.37276529705568,7.351158226430694,2.0794415416798357
9.034473935988188,7.985552427936327,2.1972245773362196
8.658692753689937,7.105622047111554,2.1972245773362196
6.157614376902071,7.806696372521179,2.1972245773362196
5.96255053694334,6.669498089857879,2.0794415416798357
9.226902460275161,7.480766658302102,2.1972245773362196
7.56002838033211,7.560757319237656,1.9459101490553132
7.878761443045101,6.842683282238422,2.302585092994046
7.304112368059574,7.152268856032539,2.4849066497880004
8.57425382269785,8.816556768641856,2.1972245773362196
7.804251383528112,7.247080584585756,2.3978952727983707
0.0,8.106514516255185,2.4849066497880004
7.135368824967799,7.78155595923534,2.5649493574615367
7.532463006319562,6.670766320845874,2.0794415416798357
7.781973234434385,7.741533589281828,2.302585092994046
8.162601789680883,6.216805681965679,2.0794415416798357
10.000287531129839,8.906257878156621,2.1972245773362196
8.419668561526185,7.2875606403097235,2.1972245773362196
8.105428281159545,7.817061677081847,2.3978952727983707
6.0416822632686,7.718729938655285,2.1972245773362196
0.0,0.0,0.0
7.566311014772463,7.001245622069476,2.302585092994046
7.143696588526208,6.78975972074443,2.1972245773362196
8.091168169342712,7.117205503164344,2.0794415416798357
7.83399634170946,6.755768921984256,2.0794415416798357
9.183256903566441,8.88005694510407,2.1972245773362196
0.0,7.601402334583733,2.833213344056216
7.947360387070214,6.814542897259958,2.3978952727983707
6.5536484631491145,6.313548046277095,2.302585092994046
7.095810367623852,7.0630481633881725,2.302585092994046
7.1830357687161746,7.249072900599828,2.833213344056216
7.381252797482128,6.453624998892692,2.0794415416798357
6.793802398906106,6.077642243349034,1.791759469228055
8.892776245042482,7.4977617006225685,2.3978952727983707
0.0,5.564520407322694,1.0986122886681096
7.554544335563933,6.398594934535208,2.0794415416798357
0.0,0.0,0.0
7.929558514963289,7.643003635560718,2.1972245773362196
7.217223304755775,6.923628628138427,2.302585092994046
5.554121700101795,4.919250732294404,2.1972245773362196
7.337912999680673,7.430114138561801,2.302585092994046
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.659037476548497,5.652489180268651,2.1972245773362196
7.007510112119129,7.513163545234075,2.302585092994046
7.425536655314134,7.887809231526112,2.3978952727983707
8.059402677529388,7.2196420401307355,2.302585092994046
7.909783243134857,7.349230824613334,2.302585092994046
7.596291846984399,7.455298485683291,2.302585092994046
0.0,0.0,0.0
6.596190266067024,6.842683282238422,2.3978952727983707
7.23511469108668,6.875232087276577,2.1972245773362196
8.097821838133504,6.366470447731438,2.302585092994046
2.970414465569701,0.0,5.135798437050262
9.280090290164287,8.25658139048712,2.1972245773362196
8.283620444611488,8.372583517756135,2.3978952727983707
5.141078590121545,9.16837188715368,1.791759469228055
0.0,0.0,0.0
7.421357045694879,7.8994502853041695,2.302585092994046
0.0,5.43372200355424,1.791759469228055
8.031482855128644,7.804251383528112,2.0794415416798357
7.179307969504034,7.470793774195062,2.3978952727983707
8.807187588383886,6.51471269087253,2.302585092994046
8.54671315795223,7.9714309977693505,1.9459101490553132
7.174571158752533,6.278521424165844,2.1972245773362196
7.750916021859567,7.306128633276545,2.0794415416798357
0.0,0.0,0.0
7.607331747306986,6.833031732786201,2.1972245773362196
7.67028858702709,8.440959885416648,2.1972245773362196
8.66495780940148,8.190908881182514,2.0794415416798357
6.949185088745277,7.935873570037028,1.791759469228055
6.314634412489316,6.3473892096560105,2.0794415416798357
6.58285581871354,6.131226489483141,2.3978952727983707
8.526351129201004,7.1372784372603855,2.1972245773362196
8.045652381313149,7.820037989458753,2.0794415416798357
6.935856709093012,7.4413203897176174,2.3978952727983707
7.820198619127399,9.202751650327507,2.302585092994046
0.0,0.0,0.0
7.873178973406502,7.198931240688173,2.1972245773362196
7.724932607958932,7.744569809354496,2.0794415416798357
7.375694278345656,6.98100574072173,2.0794415416798357
7.172347828208886,6.842256296749442,2.1972245773362196
0.0,0.0,0.0
6.40108766536481,7.405495663199472,2.1972245773362196
0.0,0.0,0.0
0.0,0.0,0.0
10.696348837736009,8.94754601503218,2.1972245773362196
7.845650934608677,8.36585854284846,2.3978952727983707
7.320129795391236,5.605802066295998,2.1972245773362196
6.794922470707793,8.542158937433985,2.0794415416798357
8.11081766900671,7.291656209174461,2.302585092994046
6.124026720190953,5.17840706987548,1.9459101490553132
7.452228422160346,8.893298144217916,1.9459101490553132
0.0,6.963189985870238,2.0794415416798357
7.124156149428954,6.175867270105761,1.791759469228055
0.0,7.5352967024440884,1.0986122886681096
8.855748970240828,6.555356891810665,1.791759469228055
0.0,0.0,0.0
7.720017940432244,7.765993079407675,1.9459101490553132
7.225335901779781,7.814803429489359,2.5649493574615367
0.0,0.0,0.0
7.481386673540519,6.2285110035911835,2.3978952727983707
5.632286472951131,6.980075940561763,2.5649493574615367
9.504292744941322,8.32069157104845,2.0794415416798357
9.073122191493665,7.4770384723196965,2.1972245773362196
9.601043726210369,7.794823152179389,2.302585092994046
5.790877181507135,6.5722825426940075,2.302585092994046
6.349138991379798,4.976733742420574,2.0794415416798357
7.837870017449362,7.48605261786314,2.1972245773362196
8.340694647925071,7.372243727539763,2.0794415416798357
7.773173680482536,7.81035268372429,2.1972245773362196
5.6917098934219315,6.982306010246433,1.791759469228055
8.346357419725372,8.336558211551488,2.302585092994046
7.087573705557973,6.897502902517786,2.0794415416798357
8.703407162925537,6.52649485957079,2.302585092994046
9.681605704938928,6.795258247754991,2.0794415416798357
7.560288776656785,7.578656850594762,2.3978952727983707
8.759668671029939,8.74623928838306,2.1972245773362196
5.19184512203752,6.142037405587356,2.1972245773362196
0.0,0.0,0.0
0.0,7.369915730766847,1.6094379124341003
8.005767387578214,6.903747257584598,2.0794415416798357
7.0755552392570715,6.428105272684596,2.1972245773362196
0.0,0.0,0.0
6.8748187787358725,7.197959168977428,2.1972245773362196
7.217956872863788,6.8679744089702925,2.302585092994046
7.374315486450112,8.799510901368867,2.4849066497880004
8.823868740360552,7.803435056952168,2.1972245773362196
0.0,0.0,0.0
7.99964502188942,8.27626747030623,2.4849066497880004
7.750313352878777,6.771362654076582,2.1972245773362196
7.048560155573158,6.910750787961936,2.639057329615259
7.9229859587111955,7.861341795599989,2.0794415416798357
9.341491433859966,8.327677821082013,2.0794415416798357
6.304448802421981,5.75890177387728,2.0794415416798357
8.917109600593985,6.295266001439646,2.0794415416798357
0.0,0.0,0.0
7.528062913365125,7.141245122350491,2.1972245773362196
8.427356007410253,7.444833273892193,2.302585092994046
0.0,7.186144304522325,2.1972245773362196
7.993349870568943,6.570882962339584,2.0794415416798357
6.98933526597456,7.764296006450518,2.3978952727983707
0.0,0.0,0.0
6.536111719349483,6.621405651764134,2.3978952727983707
7.670941450322057,7.533319308218286,2.0794415416798357
7.923384430035589,7.8407064517494,2.1972245773362196
9.523785215901315,7.329093736246591,2.302585092994046
9.156137585961867,8.740976538017787,2.0794415416798357
8.517673076253088,8.41566974921185,2.1972245773362196
9.55202755850647,7.988542982737695,2.0794415416798357
7.941971258622276,7.721171291933027,1.791759469228055
7.696939647739025,8.41029816566646,2.1972245773362196
7.294581082871363,6.178566327074926,2.3978952727983707
6.711862042158088,6.672032945461067,2.4849066497880004
7.673037057301282,6.75110146893676,1.9459101490553132
7.499312603780449,6.767343125265392,2.3978952727983707
6.941770157569414,6.813224795135904,1.791759469228055
8.395409664454446,6.703188113240863,2.0794415416798357
6.608944848742512,7.943427767876373,2.1972245773362196
6.77090409623294,7.913594167497892,1.9459101490553132
6.502340169624015,5.517452896464707,2.1972245773362196
7.2278077314643685,8.815221555922163,2.302585092994046
8.31600680745407,8.617219505483362,2.0794415416798357
7.949973567454083,7.70796153183549,2.302585092994046
8.04757348846137,7.264730177929867,2.1972245773362196
8.139119489899986,7.522400231387125,1.9459101490553132
8.405680456273213,7.057036981697891,2.302585092994046
7.94831463620163,6.834108738813838,2.1972245773362196
8.185712476397645,7.293697720601438,2.3978952727983707
9.33199147256999,8.623353387244627,1.9459101490553132
7.709712020399357,7.1592919047975645,2.302585092994046
8.438842385003568,7.541630048077011,1.9459101490553132
9.01989389724868,8.15248607578024,2.0794415416798357
8.21881410941612,7.307202314764738,2.3978952727983707
0.0,0.0,0.0
8.700064597015627,6.831521972982548,2.0794415416798357
5.644386264699545,6.842683282238422,2.1972245773362196
9.503420349489556,8.118802996980035,2.1972245773362196
7.307805754388802,6.18826412308259,1.9459101490553132
0.0,0.0,0.0
0.0,0.0,0.0
7.165184308262897,6.333279628139691,2.8903717578961645
7.381377353750584,8.592541822206087,2.1972245773362196
7.955249696471636,8.339500903005945,2.302585092994046
5.5302224235308195,6.428105272684596,2.0794415416798357
9.326112498219935,8.916720706857648,1.9459101490553132
8.306891825115322,7.6838639802564295,2.0794415416798357
7.21883644486215,6.53813982376767,1.791759469228055
7.978516639494471,8.03073492409854,2.3978952727983707
0.0,0.0,0.0
7.80061360387317,6.056784013228625,2.3978952727983707
8.18757739559151,8.659022560408832,2.9444389791664403
6.90113340267325,8.60823974943458,2.1972245773362196
0.0,5.953243334287785,2.639057329615259
7.660820949753326,7.700204660615944,1.9459101490553132
8.010625157902888,7.9391588179567965,2.0794415416798357
8.172785552608989,8.430545384690566,2.1972245773362196
6.12665081966305,6.879972897969686,2.1972245773362196
8.363062511388982,8.15000604451805,1.9459101490553132
6.1070228877422545,5.679489782087156,2.1972245773362196
7.238927782508446,7.578350055071571,1.791759469228055
8.748495370431813,8.862695958351718,1.9459101490553132
7.4836380393814315,7.230345895922107,2.1972245773362196
7.916151059711669,8.274892304560334,2.1972245773362196
0.0,0.0,0.0
7.784930892127723,8.463792414689122,3.9512437185814275
9.035939364649963,8.629807335785372,2.1972245773362196
7.490138482557227,7.740490473749136,2.1972245773362196
0.0,0.0,0.0
7.911360675183001,7.383616717712033,2.1972245773362196
9.364202438730123,7.374001859350161,1.9459101490553132
8.319034892795937,8.651199471263972,2.1972245773362196
